 shampoo, hand soap, waffles, vegetables, cheeses, mixes, milk, sandwich bags, laundry detergent, dishwashing liquid/detergent, waffles, individual meals, hand soap, vegetables, individual meals, yogurt, cereals, shampoo, vegetables, aluminum foil
 poultry, coffee/tea, sandwich loaves, individual meals, ,,,,,,,,,,,,,,,
 vegetables, sandwich bags, vegetables, soda, coffee/tea, sandwich loaves, hand soap, ,,,,,,,,,,,,
 fruits, yogurt, sugar, cheeses, pasta, soda, butter, vegetables, butter, dishwashing liquid/detergent, cheeses, ice cream, pork, ice cream, dinner rolls, pasta, aluminum foil, beef, milk, sandwich bags
 all- purpose, ice cream, dishwashing liquid/detergent, sandwich loaves, butter, ,,,,,,,,,,,,,,
 vegetables, milk, ketchup, juice, toilet paper, hand soap, shampoo, bagels, sandwich bags, coffee/tea, fruits, eggs, mixes, cereals, juice, ,,,,
 dinner rolls, shampoo, vegetables, eggs, coffee/tea, ice cream, sandwich bags, pasta, milk, tortillas, ,,,,,,,,,
 pork, individual meals, lunch meat, mixes, beef, vegetables, coffee/tea, cereals, dishwashing liquid/detergent, aluminum foil, coffee/tea, soda, ,,,,,,,
 dinner rolls, spaghetti sauce, soda, butter, paper towels, poultry, pasta, dishwashing liquid/detergent, fruits, poultry, vegetables, butter, mixes, flour, cereals, cereals, pork, coffee/tea, aluminum foil, flour
 coffee/tea, dishwashing liquid/detergent, waffles, ketchup, vegetables, flour, dinner rolls, shampoo, shampoo, dishwashing liquid/detergent, poultry, paper towels, ,,,,,,,
 ice cream, dinner rolls, coffee/tea, coffee/tea, bagels, pork, ,,,,,,,,,,,,,
 individual meals, fruits, toilet paper, cereals, individual meals, dishwashing liquid/detergent, mixes, dishwashing liquid/detergent, vegetables, ketchup, poultry, aluminum foil, butter, dishwashing liquid/detergent, shampoo, butter, butter, toilet paper, ketchup, soda
 individual meals, sandwich bags, cereals, yogurt, soda, laundry detergent, bagels, laundry detergent, vegetables, vegetables, flour, cereals, spaghetti sauce, cheeses, aluminum foil, pasta, bagels, hand soap, soap, bagels
 poultry, vegetables, waffles, all- purpose, yogurt, ,,,,,,,,,,,,,,
 cheeses, vegetables, flour, soap, ice cream, ,,,,,,,,,,,,,,
 ketchup, vegetables, juice, ketchup, soap, cheeses, shampoo, tortillas, lunch meat, waffles, flour, tortillas, ice cream, individual meals, paper towels, ice cream, fruits, coffee/tea, individual meals, sandwich bags
 soap, all- purpose, lunch meat, vegetables, beef, dinner rolls, mixes, sandwich loaves, poultry, fruits, pork, lunch meat, paper towels, soda, aluminum foil, flour, pork, individual meals, sandwich loaves, bagels
 aluminum foil, all- purpose, sandwich bags, pork, bagels, sugar, pork, coffee/tea, vegetables, lunch meat, ketchup, ,,,,,,,,
 sandwich bags, flour, waffles, vegetables, ice cream, yogurt, tortillas, hand soap, paper towels, ,,,,,,,,,,
 dishwashing liquid/detergent, bagels, aluminum foil, hand soap, aluminum foil, laundry detergent, ,,,,,,,,,,,,,
 vegetables, fruits, cereals, milk, vegetables, yogurt, vegetables, eggs, hand soap, all- purpose, bagels, ,,,,,,,,
 milk, toilet paper, individual meals, shampoo, vegetables, cheeses, hand soap, ,,,,,,,,,,,,
 soap, ice cream, butter, vegetables, dinner rolls, mixes, lunch meat, waffles, hand soap, ,,,,,,,,,,
 tortillas, mixes, cheeses, toilet paper, juice, mixes, toilet paper, beef, aluminum foil, yogurt, sandwich bags, sugar, cheeses, lunch meat, sugar, vegetables, ,,,
 all- purpose, sandwich loaves, pork, bagels, sugar, juice, flour, waffles, sandwich loaves, sandwich loaves, sandwich bags, juice, flour, fruits, all- purpose, soap, poultry, laundry detergent, beef, 
 ketchup, spaghetti sauce, cheeses, vegetables, ,,,,,,,,,,,,,,,
 aluminum foil, butter, laundry detergent, spaghetti sauce, pasta, sandwich loaves, all- purpose, lunch meat, ketchup, bagels, ketchup, pork, toilet paper, sandwich loaves, pasta, ketchup, pork, ,,
 flour, paper towels, cereals, pork, pork, vegetables, fruits, coffee/tea, toilet paper, cheeses, sandwich bags, soap, cheeses, beef, lunch meat, fruits, shampoo, ,,
 sandwich loaves, flour, yogurt, all- purpose, sandwich loaves, cereals, soap, toilet paper, sandwich bags, all- purpose, poultry, juice, dinner rolls, all- purpose, sandwich bags, lunch meat, all- purpose, sandwich bags, ,
 soap, cheeses, vegetables, beef, vegetables, toilet paper, shampoo, cereals, soda, ,,,,,,,,,,
 individual meals, paper towels, aluminum foil, waffles, cheeses, vegetables, dinner rolls, laundry detergent, dinner rolls, vegetables, toilet paper, juice, cereals, shampoo, ,,,,,
 vegetables, vegetables, vegetables, vegetables, poultry, mixes, sandwich bags, vegetables, spaghetti sauce, juice, vegetables, yogurt, toilet paper, laundry detergent, hand soap, beef, aluminum foil, butter, ,
 toilet paper, lunch meat, laundry detergent, ketchup, individual meals, mixes, poultry, fruits, soda, soap, sugar, dishwashing liquid/detergent, beef, beef, sandwich bags, toilet paper, ,,,
 soda, pasta, dinner rolls, cheeses, ,,,,,,,,,,,,,,,
 waffles, mixes, vegetables, individual meals, ice cream, tortillas, ice cream, mixes, poultry, yogurt, eggs, bagels, tortillas, coffee/tea, laundry detergent, ,,,,
 waffles, mixes, dinner rolls, vegetables, sandwich bags, ketchup, coffee/tea, cheeses, juice, yogurt, pasta, bagels, butter, sugar, vegetables, sandwich loaves, vegetables, soap, bagels, spaghetti sauce
 laundry detergent, ice cream, eggs, bagels, dishwashing liquid/detergent, juice, pork, cheeses, pasta, soda, cheeses, milk, ,,,,,,,
 pasta, toilet paper, pork, cheeses, coffee/tea, ,,,,,,,,,,,,,,
 dinner rolls, lunch meat, spaghetti sauce, pasta, vegetables, cereals, dinner rolls, soap, milk, eggs, poultry, cheeses, cereals, mixes, dishwashing liquid/detergent, dinner rolls, individual meals, hand soap, milk, dinner rolls
 ketchup, milk, poultry, cheeses, soap, toilet paper, yogurt, beef, waffles, sugar, spaghetti sauce, all- purpose, sandwich bags, toilet paper, soda, soda, soda, paper towels, vegetables, 
 laundry detergent, vegetables, shampoo, vegetables, ,,,,,,,,,,,,,,,
